202621,20260518~20260524,가구/인테리어,거실가구,가죽쇼파,2131,430000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,거실가구,거실장,2620,320000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,거실가구,거실테이블,3402,410000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,거실가구,리클라이너,2601,320000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,거실가구,리클라이너쇼파,4217,510000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,거실가구,모듈쇼파,1007,130000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,거실가구,모션쇼파,807,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,거실가구,사이드테이블,2481,300000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,서재가구,3단서랍장,1431,180000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,서재가구,게이밍의자,2953,360000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,서재가구,모션데스크,4700,570000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,서재가구,발받침대,1628,200000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,서재가구,사무용의자,1817,220000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,수납가구,로봇청소기수납장,1182,150000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,LED벽시계,959,120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,LED시계,772,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,가림막커튼,1865,230000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,거실러그,1266,160000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,거실매트,2236,270000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,거실커튼,2426,340000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,규조토발매트,1796,220000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,등받이쿠션,1845,230000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,러그,4078,490000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,롤매트,1043,130000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,롤스크린,728,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,무소음벽시계,761,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,발매트,2372,290000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,방석,2247,270000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,방풍커튼,145,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,방한커튼,157,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,벽시계,4909,590000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어소품,블라인드,17534,2110000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,인테리어자재,ABS도어,565,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,조명,LED등,996,120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,조명,LED방등,639,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,조명,LED전구,1278,160000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,조명,무드등,2587,320000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,조명,무선센서등,417,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,조명,무선스탠드,333,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,주방가구,2인용식탁,1889,230000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,주방가구,4인식탁세트,934,120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,주방가구,4인용식탁,2383,290000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,주방가구,6인식탁세트,772,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,주방가구,6인용식탁,3020,370000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,주방가구,렌지대,2748,330000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,가을이불,35,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,거북목베개,999,120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,겨울이불,308,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,경추베개,5084,620000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,구스이불,784,130000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,극세사이불,640,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,극세사패드,83,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,낮잠이불,1484,180000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,냉감이불,901,120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,담요,2736,330000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,라텍스베개,868,120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,매트리스커버,2229,270000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,메모리폼베개,905,110000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,메모리폼토퍼,359,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,모달이불,1862,230000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,바디필로우,3686,450000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,베개,20580,2470000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,베개솜,857,110000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침구,베개커버,4377,530000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침실가구,2층침대,2390,290000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침실가구,3단매트리스,1146,190000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침실가구,라텍스매트리스,1544,210000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침실가구,매트리스,9187,1380000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침실가구,모션베드,2268,280000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침실가구,바닥매트리스,663,110000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침실가구,벙커침대,2649,320000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,가구/인테리어,침실가구,붙박이장,4046,570000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,게임,게임,FPS,755,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,게임,게임,MMORPG,532,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,게임,게임,PC게임,693,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,게임,게임,RPG,1049,130000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,게임,게임,VR게임,399,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,게임,게임,게임,7199,870000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,게임,게임,모바일RPG,317,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,게임,게임,모바일게임,2770,340000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,교육,교육기관,사이버대학교,1531,2260000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,1인실입원비보험,177,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,간병인보험,8249,9240000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,강아지보험,1574,2400000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,고양이보험,627,710000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,고지혈증보험,59,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,고혈압보험,101,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,뇌혈관질환보험,60,110000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,다이렉트자동차보험,3173,7370000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,당뇨보험,186,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,법인자동차보험,236,320000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보장성보험,상해보험,559,220000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,보험일반,다이렉트건강보험,130,390000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,실손의료보험,4세대실손보험,1824,460000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,여행자보험,국내여행자보험,675,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,여행자보험,단기여행자보험,1005,490000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,연금,개인연금,2042,820000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,2차전지ETF,2167,270000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,CMA,6374,770000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,ETF,16176,1950000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,IPO,8116,980000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,ISA,8963,1170000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,RIA,9435,1140000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,금ETF,3833,460000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,로봇ETF,1287,160000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,바이오ETF,1203,150000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,반도체ETF,4367,530000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,금융,투자상품,방산ETF,3218,390000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품가방,6515,790000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품귀걸이,1363,820000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품목걸이,3527,2120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품반지,1917,1080000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품백팩,776,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품벨트,640,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품샌들,301,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품스니커즈,446,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품시계,1746,1750000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품신발,411,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품에코백,881,110000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품운동화,436,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품지갑,857,110000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품팔찌,1721,1240000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,명품,명품패딩,300,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,패션잡화,가발,1767,220000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,기타,패션잡화,남자가발,639,110000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,도서,도서,동화,1916,230000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,도서,도서,만화책,950,120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,도서,도서,산문,557,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,가정용좌욕기,564,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,거북목교정기,1612,200000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,금연보조제,586,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,내성발톱교정기,1197,150000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,동전파스,140,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,목견인기,2135,260000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,목교정기,236,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,무릎보호대,11032,1330000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,무지외반증교정기,1568,190000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,발가락교정기,1375,170000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강용품,발목보호대,3778,460000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강측정용품,가정용혈압계,1488,360000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강측정용품,비접촉체온계,186,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,건강측정용품,산소포화도측정기,681,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,가정용방역소독기,19,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,고용량멀티탭,2673,330000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,공구함,1160,140000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,구루마,2672,330000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,그라인더,1946,240000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,농약분무기,2579,310000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,멀티탭,6214,750000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,멀티탭정리함,619,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,방수스프레이,769,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,방수페인트,1690,210000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,방역소독기,45,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,공구,사다리,5542,670000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,문구/사무용품,NFC단말기,26,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,문구/사무용품,네임스티커,3022,400000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,문구/사무용품,다이어리,2617,320000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,문구/사무용품,데스크매트,1026,130000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,문구/사무용품,만년필,2202,270000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,문구/사무용품,무선카드단말기,706,170000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,문구/사무용품,볼펜,2110,260000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,문구/사무용품,사진앨범,895,110000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,문구/사무용품,생일초,621,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,가글,1538,190000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,각질제거기,488,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,고불소치약,1209,160000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,고체치약,653,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,교정기세정제,269,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,구강스프레이,994,120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,구강청결제,1810,220000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,면도기,2797,340000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,미백치약,2030,250000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,미세모칫솔,292,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,발각질제거기,1252,260000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,불소치약,1539,190000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,생리대,6096,980000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,미용/위생용품,생리컵,916,110000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지간식,3356,410000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지계단,2980,360000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지관절영양제,971,700000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지기관지영양제,514,310000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지노즈워크장난감,948,120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지눈물영양제,294,170000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지눈영양제,542,310000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지덴탈껌,497,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지루테인,117,100000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지매트,2706,650000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
202621,20260518~20260524,생활/가정,반려동물,강아지밥그릇,954,120000,20260421~20260427,20260428,20260429~20260511,20260512,입찰기간종료,0
